	simpson
10317.000050290	0.84745344
10317.000036893	0.9126016
10317.000018038	0.95900928
10317.000012309	0.71716608
10317.000007022	0.9409792
10317.000050242	0.9342784
10317.000026123	0.7789491199999999
10317.000032928	0.79032704
10317.000022413	0.9490752
10317.000002656	0.80958208
10317.000047428	0.93868928
10317.000001897	0.93280256
10317.000060020	0.9613491200000001
10317.000023629	0.96817408
10317.000054314	0.97493888
10317.000015928	0.96824576
10317.000011164	0.88254336
10317.000049943	0.96911104
10317.000032963	0.92198272
10317.000014252	0.88279424
10317.000029541	0.92838016
10317.000034184	0.80406912
10317.000005898	0.97030144
10317.000058622	0.96492928
10317.000001386	0.6615667199999999
10317.000017082	0.95860096
10317.000069723	0.91944576
10317.000036934	0.87631616
10317.000014294	0.66429312
10317.000042688	0.9568832
10317.000053482	0.93238656
10317.000002262	0.95481472
10317.000038090	0.94058368
10317.000031298	0.97603968
10317.000022034	0.95725056
10317.000012936	0.2896089599999999
10317.000003390	0.9434777599999999
10317.000029481	0.9033228799999999
10317.000050326	0.86888192
10317.000004602	0.94441856
10317.000023180	0.91781248
10317.000062080	0.90752128
10317.000017104	0.81836928
10317.000058819	0.67338752
10317.000036170	0.95668736
10317.000027801	0.90927744
10317.000023744	0.89116928
10317.000031003	0.95142912
10317.000038049	0.7606592
10317.000005732	0.96437248
10317.000047674	0.91754624
10317.000031484	0.86886272
10317.000062952	0.94252416
10317.000021635	0.91725184
10317.000022297	0.6596300799999999
10317.000009164	0.92853248
10317.000020718	0.9459136
10317.000002545	0.96680192
10317.000013255	0.95970176
10317.000039597	0.95129856
10317.000028719	0.95602304
10317.000014939	0.96136576
10317.000002382	0.96466176
10317.000063039	0.8756032
10317.000002503	0.90842752
10317.000009562	0.9656
10317.000016325	0.907872
10317.000002802	0.6502540800000001
10317.000047387	0.82080512
10317.000013995	0.96317824
10317.000027673	0.94913792
10317.000023390	0.92768768
10317.000011214	0.9568576
10317.000010125	0.88050432
10317.000013150	0.93991424
10317.000009114	0.93547648
10317.000033742	0.94182144
10317.000003952	0.88452864
10317.000069758	0.87913728
10317.000047653	0.9451648
10317.000006125	0.96639744
10317.000030361	0.96374272
10317.000043152	0.9157171199999999
10317.000012037	0.92867072
10317.000022653	0.91200128
10317.000029488	0.94610688
10317.000043145	0.9512128
10317.000001397	0.95238272
10317.000026116	0.85138432
10317.000023756	0.77805184
10317.000044549	0.97978112
10317.000066743	0.93729024
10317.000009021	0.6323302399999999
10317.000022116	0.90476288
10317.000022042	0.95825408
10317.000046113	0.94621056
10317.000013952	0.955776
10317.000015548	0.9430297599999999
10317.000002577	0.87049344
10317.000001350	0.7744447999999999
10317.000066623	0.93832192
10317.000022267	0.91316352
10317.000002414	0.83221376
10317.000016316	0.90095488
10317.000054164	0.9211584
10317.000026044	0.95154816
10317.000050260	0.90564736
10317.000038042	0.9330176
10317.000047756	0.83819392
10317.000065364	0.88809088
10317.000059984	0.90612992
10317.000033758	0.93159936
10317.000027803	0.93260032
10317.000004288	0.86835072
10317.000022136	0.97753856
10317.000018390	0.96129024
10317.000031890	0.94012032
10317.000069681	0.9383808
10317.000005767	0.9210688
10317.000041539	0.80258816
10317.000017204	0.95462528
10317.000005903	0.93686656
10317.000001687	0.88477696
10317.000028208	0.940128
10317.000031837	0.92101504
10317.000032621	0.97982208
10317.000028221	0.979008
10317.000027303	0.68040832
10317.000010863	0.97279872
10317.000014003	0.87810688
10317.000026089	0.8873190400000001
10317.000017690	0.72406016
10317.000028080	0.90491776
10317.000035350	0.77094272
10317.000046236	0.89058816
10317.000023526	0.86692992
10317.000015003	0.89063936
10317.000062968	0.97000064
10317.000010901	0.8536307200000001
10317.000027818	0.92443008
10317.000028325	0.94511232
10317.000006062	0.94465408
10317.000037925	0.94475008
10317.000028169	0.97309824
10317.000032770	0.9457088
10317.000011357	0.94724608
10317.000029472	0.91838464
10317.000017395	0.86640384
10317.000016356	0.92444672
10317.000026129	0.90401408
10317.000001129	0.90118656
10317.000032792	0.86539904
10317.000006729	0.95187584
10317.000003059	0.7410176
10317.000013076	0.96983296
10317.000039545	0.82625152
10317.000001263	0.9306547199999999
10317.000013756	0.9681408
10317.000026426	0.93450752
10317.000009605	0.82567296
10317.000031319	0.94848
10317.000052001	0.95034496
10317.000036076	0.893376
10317.000030720	0.91961216
10317.000031445	0.93871744
10317.000013397	0.7958848000000001
10317.000041698	0.95443456
10317.000023541	0.97018112
10317.000012177	0.94442752
10317.000001427	0.86117248
10317.000006633	0.94603776
10317.000027282	0.77196672
10317.000022482	0.85595648
10317.000028936	0.37328000000000017
10317.000003158	0.91640576
10317.000023355	0.88972416
10317.000013273	0.80803968
10317.000018317	0.9029376
10317.000031826	0.94317056
10317.000028729	0.88513664
10317.000046286	0.97017728
10317.000065337	0.91601024
10317.000046306	0.88326016
10317.000022551	0.97471232
10317.000005889	0.88787328
10317.000001059	0.9139392
10317.000026039	0.8466995199999999
10317.000010967	0.9670976
10317.000023595	0.7211404800000001
10317.000030077	0.9839616
10317.000010839	0.91155328
10317.000047185	0.7341184000000001
10317.000052281	0.9584576
10317.000049889	0.9335359999999999
10317.000026466	0.9539968
10317.000033483	0.93599744
10317.000036145	0.94425088
10317.000001930	0.94815232
10317.000001780	0.94217344
10317.000013430	0.9404288
10317.000029272	0.91974272
10317.000033559	0.87900544
10317.000049934	0.84122752
10317.000023895	0.8869376
10317.000008990	0.94262144
10317.000068041	0.6417548800000001
10317.000013809	0.94229632
10317.000027677	0.85883776
10317.000030627	0.76741632
10317.000042805	0.94376192
10317.000059848	0.9221811200000001
10317.000028165	0.9248896
10317.000003895	0.95810432
10317.000052008	0.9666944
10317.000010225	0.98115584
10317.000047222	0.95620224
10317.000050257	0.95228672
10317.000033534	0.85976064
10317.000030108	0.97129216
10317.000005686	0.89140992
10317.000001205	0.95797632
10317.000062085	0.96948864
10317.000023139	0.94552832
10317.000022395	0.93945984
10317.000038023	0.93076352
10317.000026112	0.93585792
10317.000004614	0.85035264
10317.000031286	0.932192
10317.000023359	0.97589248
10317.000031495	0.75597824
10317.000001317	0.90690816
10317.000015940	0.97345792
10317.000068018	0.96513408
10317.000015346	0.88930944
10317.000047382	0.97026944
10317.000020047	0.9361984
10317.000001769	0.93646848
10317.000031368	0.9731072
10317.000032737	0.90541568
10317.000035758	0.82382208
10317.000013088	0.96546176
10317.000042557	0.91553024
10317.000013937	0.94490752
10317.000035764	0.809728
10317.000002142	0.95998976
10317.000011047	0.96484864
10317.000028486	0.94131968
10317.000012067	0.94071296
10317.000001751	0.87206272
10317.000009240	0.92967808
10317.000002326	0.94473088
10317.000031783	0.9646016
10317.000002866	0.884192
10317.000028194	0.92619392
10317.000032639	0.89536256
10317.000035170	0.93259392
10317.000002325	0.82219904
10317.000028755	0.94876544
10317.000035449	0.8826854399999999
10317.000020602	0.9134540800000001
10317.000059969	0.7348249600000001
10317.000026500	0.95437824
10317.000046190	0.94061312
10317.000022232	0.94878976
10317.000012136	0.95204352
10317.000007044	0.96450176
10317.000042844	0.96844544
10317.000040164	0.78221824
10317.000002384	0.95815424
10317.000014292	0.96241536
10317.000021639	0.92192512
10317.000001079	0.93746944
10317.000058496	0.87337856
10317.000065332	0.8914150399999999
10317.000001481	0.95811072
10317.000041567	0.95648
10317.000060301	0.8543104
10317.000016186	0.93535744
10317.000046192	0.9167449599999999
10317.000050238	0.95766528
10317.000013563	0.76849536
10317.000068149	0.79707136
10317.000046195	0.94819968
10317.000044526	0.929184
10317.000039606	0.94339328
10317.000010129	0.8913024
10317.000009160	0.83827712
10317.000002172	0.92254976
10317.000021712	0.9220608
10317.000001541	0.96652672
10317.000012990	0.7759859200000001
10317.000049985	0.94347136
10317.000060347	0.93880064
10317.000015589	0.94790272
10317.000023551	0.938208
10317.000068091	0.89011584
10317.000026110	0.91654656
10317.000015632	0.97322496
10317.000067959	0.91005568
10317.000006676	0.96616448
10317.000052332	0.9032665599999999
10317.000007736	0.91515776
10317.000012203	0.9670848
10317.000012996	0.93272448
10317.000058763	0.9703808
10317.000010871	0.9565504
10317.000012015	0.90819456
10317.000018438	0.92642048
10317.000068024	0.9643392
10317.000027237	0.90762752
10317.000069195	0.869696
10317.000021153	0.94971264
10317.000012226	0.92790784
10317.000066893	0.94580096
10317.000009070	0.93314944
10317.000027819	0.96228096
10317.000009353	0.85101056
10317.000037944	0.93593088
10317.000067884	0.81332352
10317.000001799	0.85205248
10317.000004285	0.94777984
10317.000066873	0.92415104
10317.000020464	0.8525516799999999
10317.000039528	0.9601984
10317.000032657	0.9499136
10317.000033385	0.95124352
10317.000016359	0.95373568
10317.000023952	0.20345471999999998
10317.000063066	0.97502592
10317.000030775	0.83881216
10317.000030765	0.96752768
10317.000014382	0.93912064
10317.000060037	0.95223168
10317.000039572	0.8668992
10317.000030702	0.95165312
10317.000052321	0.885696
10317.000052431	0.93156096
10317.000036081	0.92823808
10317.000058594	0.94035968
10317.000039516	0.91854592
10317.000020581	0.80616832
10317.000011005	0.9121817600000001
10317.000047778	0.92082944
10317.000017081	0.8651712
10317.000038031	0.94384768
10317.000041287	0.947008
10317.000022093	0.76697216
10317.000040369	0.92760192
10317.000065592	0.9222336
10317.000002011	0.91548544
10317.000022946	0.9228966399999999
10317.000010246	0.934752
10317.000005799	0.3797503999999998
10317.000021323	0.96886272
10317.000040071	0.94976512
10317.000031473	0.92275072
10317.000042730	0.94863616
10317.000032887	0.9459968
10317.000030026	0.9100531199999999
10317.000010264	0.92800896
10317.000038167	0.96923264
10317.000013440	0.96948864
10317.000033374	0.95145216
10317.000029337	0.93642368
10317.000037486	0.84735488
10317.000010797	0.89778304
10317.000029365	0.94870912
10317.000033798	0.97748608
10317.000041534	0.9565632
10317.000036682	0.8930432
10317.000065309	0.92263168
10317.000036670	0.96247552
10317.000023429	0.9123519999999999
10317.000023622	0.96058752
10317.000020446	0.98048128
10317.000026618	0.89784704
10317.000018045	0.88562944
10317.000042736	0.96171264
10317.000032985	0.97481344
10317.000031594	0.95159424
10317.000023074	0.90268544
10317.000010758	0.8944230400000001
10317.000032968	0.95218048
10317.000039831	0.91970432
10317.000038426	0.93469184
10317.000032745	0.95878912
10317.000050335	0.97114624
10317.000001551	0.96168576
10317.000021148	0.79978624
10317.000014592	0.81629056
10317.000015881	0.92809216
10317.000012321	0.90879616
10317.000036746	0.92133248
10317.000004266	0.93422976
10317.000058740	0.90768512
10317.000069760	0.95760896
10317.000002969	0.97448832
10317.000032881	0.91874176
10317.000036126	0.9628825599999999
10317.000009430	0.94731904
10317.000037950	0.97701504
10317.000049983	0.97302144
10317.000058775	0.71053696
10317.000027680	0.916704
10317.000053317	0.96148736
10317.000023819	0.8194368000000001
10317.000037967	0.78827904
10317.000009098	0.8086656
10317.000023446	0.84557952
10317.000023103	0.96655616
10317.000014243	0.93057664
10317.000031892	0.9545664
10317.000023013	0.97261312
10317.000022900	0.8866265600000001
10317.000039978	0.94805248
10317.000022663	0.9462848
10317.000038189	0.96912256
10317.000066460	0.8828672
10317.000038284	0.95995648
10317.000028077	0.9511808
10317.000041831	0.7794112
10317.000017281	0.88183808
10317.000001531	0.94961536
10317.000010117	0.9598848
10317.000039550	0.946784
10317.000011012	0.96116864
10317.000013944	0.92799488
10317.000060354	0.96337536
10317.000026124	0.956864
10317.000038227	0.96872192
10317.000017319	0.9405888
10317.000031252	0.8357696
10317.000015364	0.93945344
10317.000035385	0.8159987200000001
10317.000062154	0.43775359999999985
10317.000007564	0.95043968
10317.000012265	0.93137792
10317.000001231	0.90010752
10317.000015849	0.67037568
10317.000026101	0.89515776
10317.000030090	0.9712128
10317.000041304	0.96033664
10317.000001884	0.92989568
10317.000002111	0.95542016
10317.000033002	0.94023936
10317.000034254	0.9586496
10317.000003235	0.91069824
10317.000027804	0.96654336
10317.000059000	0.97571712
10317.000047734	0.9432512
10317.000033713	0.6358630400000002
10317.000026049	0.9418304
10317.000030970	0.9628992
10317.000028693	0.93606656
10317.000069307	0.84759936
10317.000058587	0.94033664
10317.000010968	0.95591296
10317.000046929	0.929664
10317.000023470	0.94939904
10317.000002908	0.94743936
10317.000028462	0.8385536
10317.000015220	0.90072192
10317.000009221	0.94843904
10317.000043081	0.97479936
10317.000059958	0.95189376
10317.000014677	0.9585728
10317.000028834	0.6773107200000001
10317.000010138	0.88237824
10317.000044384	0.98260864
10317.000039530	0.8503590400000001
10317.000032791	0.96088448
10317.000032977	0.97415168
10317.000049936	0.89757056
10317.000031933	0.8812864
10317.000029195	0.96736384
10317.000059896	0.93681792
10317.000023785	0.891904
10317.000032703	0.87413248
10317.000030299	0.95612672
10317.000011342	0.9331776
10317.000029227	0.93784448
10317.000039879	0.91178624
10317.000020671	0.92388608
10317.000028841	0.9547072
10317.000031373	0.90476544
10317.000066642	0.7765184
10317.000013019	0.97051904
10317.000003022	0.95852928
10317.000034250	0.8043929599999999
10317.000029520	0.8459008
10317.000037986	0.9738176
10317.000029527	0.97026304
10317.000041836	0.6487052800000002
10317.000027275	0.92524288
10317.000054211	0.95229184
10317.000040082	0.97325696
10317.000058597	0.97809152
10317.000030053	0.8237235199999999
10317.000018420	0.95195264
10317.000037586	0.87235584
10317.000060296	0.826816
10317.000017146	0.85721216
10317.000032602	0.93768064
10317.000001509	0.90546688
10317.000002806	0.8509952000000001
10317.000020751	0.82618496
10317.000058522	0.92999168
10317.000006912	0.97446656
10317.000027390	0.9370624
10317.000022988	0.8129331200000001
10317.000028582	0.96409856
10317.000018329	0.90349568
10317.000031793	0.9189504
10317.000033259	0.91865088
10317.000036043	0.9266304
10317.000003175	0.86053504
10317.000002220	0.7666572799999999
10317.000007074	0.7699328
10317.000006681	0.96458752
10317.000040148	0.9357504
10317.000003147	0.4620876800000001
10317.000039843	0.9333952
10317.000039908	0.91815808
10317.000010192	0.95428992
10317.000035376	0.96435072
10317.000041967	0.93238656
10317.000027371	0.97150848
10317.000013237	0.87676544
10317.000033590	0.91985536
10317.000004930	0.9606592
10317.000032894	0.98155392
10317.000040170	0.94656
10317.000037503	0.97213184
10317.000023618	0.94286592
10317.000038161	0.93278976
10317.000009009	0.79966592
10317.000068007	0.95413888
10317.000004691	0.83675392
10317.000035493	0.9356736
10317.000003316	0.95240576
10317.000009413	0.87950464
10317.000039577	0.93285376
10317.000013689	0.95159424
10317.000002734	0.92473856
10317.000004076	0.96326016
10317.000031523	0.90676608
10317.000038268	0.8912576
10317.000013543	0.94105344
10317.000032631	0.96477824
10317.000022996	0.8979648
10317.000054141	0.88278144
10317.000010189	0.8973696
10317.000070621	0.94387968
10317.000040168	0.9594624
10317.000042616	0.97027456
10317.000028743	0.7915008
10317.000010862	0.85055616
10317.000058991	0.93641728
10317.000001535	0.95313792
10317.000030754	0.8736896
10317.000040180	0.94945664
10317.000063588	0.82980096
10317.000030760	0.96632192
10317.000003491	0.96531584
10317.000020642	0.9577536
10317.000001182	0.94577152
10317.000043211	0.9689856
10317.000047378	0.91201152
10317.000014579	0.9711872
10317.000020664	0.9529984
10317.000015878	0.9324108799999999
10317.000017405	0.94581248
10317.000039540	0.70347136
10317.000006945	0.9584512
10317.000015856	0.95816576
10317.000051231	0.95797376
10317.000069437	0.6971225600000001
10317.000029161	0.8605824
10317.000027822	0.9500672
10317.000053417	0.87430144
10317.000048313	0.96571136
10317.000010719	0.90208768
10317.000036417	0.94124416
10317.000052269	0.95548544
10317.000027713	0.93367168
10317.000066859	0.95568256
10317.000014518	0.95791488
10317.000023258	0.93979136
10317.000033467	0.9788864
10317.000018331	0.94917248
10317.000065744	0.7869094400000001
10317.000020594	0.8518208
10317.000042717	0.9644416
10317.000052408	0.9088742399999999
10317.000026583	0.89641728
10317.000020404	0.96032896
10317.000069823	0.9066368
10317.000042663	0.91396992
10317.000035760	0.92905216
10317.000032915	0.92440704
10317.000046092	0.7970111999999999
10317.000013049	0.95793152
10317.000027641	0.95497984
10317.000005020	0.93247872
10317.000050203	0.97862656
10317.000018078	0.94249728
10317.000051563	0.93809536
10317.000065681	0.88203136
10317.000014331	0.97389568
10317.000069153	0.94673024
10317.000014558	0.9610688000000001
10317.000023414	0.95932544
10317.000060001	0.91730048
10317.000039694	0.95959552
10317.000026593	0.91387392
10317.000001269	0.92370048
10317.000047737	0.93581696
10317.000049988	0.84480768
10317.000017163	0.92496
10317.000029405	0.96531456
10317.000003189	0.8502144
10317.000032600	0.75806208
10317.000013524	0.9496384
10317.000040002	0.91619328
10317.000068096	0.94418304
10317.000067470	0.918592
10317.000050172	0.9340185599999999
10317.000026423	0.91967872
10317.000042676	0.9566028799999999
10317.000038406	0.89526656
10317.000028819	0.90537088
10317.000029442	0.77529216
10317.000011337	0.90610944
10317.000006030	0.94154624
10317.000067613	0.89217664
10317.000033733	0.91958656
10317.000020426	0.97057408
10317.000058895	0.96944384
10317.000020096	0.89852544
10317.000014488	0.93584
10317.000031064	0.94603392
10317.000030441	0.96111488
10317.000043085	0.96021504
10317.000026529	0.93229952
10317.000054025	0.93001472
10317.000065502	0.8207808
10317.000022298	0.8517376000000001
10317.000054034	0.92158592
10317.000042933	0.95691904
10317.000013257	0.90649344
10317.000036180	0.93638144
10317.000020689	0.9388544
10317.000051244	0.96889472
10317.000068282	0.9600256
10317.000022640	0.96389504
10317.000035264	0.89679616
10317.000012135	0.91835776
10317.000015538	0.91858944
10317.000041833	0.91866368
10317.000035786	0.95606656
10317.000002963	0.76290816
10317.000006940	0.5759616000000001
10317.000017365	0.94073856
10317.000020555	0.93830656
10317.000039661	0.9430144
10317.000063235	0.97483264
10317.000065697	0.93002368
10317.000066471	0.9593113600000001
10317.000002222	0.91727616
10317.000013702	0.94799872
10317.000044557	0.89983616
10317.000023540	0.98039424
10317.000044546	0.932384
10317.000022108	0.95005056
10317.000011072	0.85214464
10317.000034182	0.8234752000000001
10317.000036435	0.92171008
10317.000040325	0.94083328
10317.000066473	0.7340928
10317.000035162	0.93018624
10317.000033563	0.92269824
10317.000014149	0.8100748799999999
10317.000001801	0.87828096
10317.000042001	0.92734208
10317.000012988	0.79242496
10317.000029334	0.92850688
10317.000022564	0.97260544
10317.000065738	0.94929664
10317.000022927	0.95764224
10317.000069732	0.81972224
10317.000002922	0.90249216
10317.000043161	0.93877248
10317.000069318	0.94996352
10317.000032625	0.92503424
10317.000043137	0.96242304
10317.000007749	0.94088704
10317.000002060	0.9434752
10317.000001755	0.9502079999999999
10317.000022018	0.96294912
10317.000004160	0.9066112
10317.000003137	0.81896576
10317.000069310	0.94628608
10317.000049950	0.92400256
10317.000002822	0.928736
10317.000010920	0.84803712
10317.000022044	0.8991884800000001
10317.000014142	0.96376704
10317.000067623	0.95118976
10317.000028653	0.96754816
10317.000028557	0.8625727999999999
10317.000047491	0.974048
10317.000006060	0.9046092800000001
10317.000020109	0.7407590399999999
10317.000037952	0.95682432
10317.000036489	0.93347456
10317.000020686	0.9495168
10317.000014035	0.86675456
10317.000048331	0.95145216
10317.000030581	0.97769216
10317.000035393	0.93494272
10317.000021258	0.64356096
10317.000007836	0.92750208
10317.000032984	0.79012864
10317.000023228	0.9512576
10317.000004660	0.8556352
10317.000017366	0.94711168
10317.000020100	0.95798912
10317.000021268	0.89097216
10317.000013541	0.92767744
10317.000001646	0.9320832
10317.000065295	0.83291648
10317.000007637	0.91426048
10317.000031265	0.96086912
10317.000039728	0.96657152
10317.000003103	0.923936
10317.000023474	0.85925632
10317.000036677	0.96488192
10317.000058474	0.96427008
10317.000033145	0.96937856
10317.000031296	0.93085056
10317.000003026	0.96683392
10317.000001852	0.9262912
10317.000028963	0.96845568
10317.000039665	0.96732928
10317.000005966	0.9029568
10317.000006053	0.91065216
10317.000020600	0.89141248
10317.000011040	0.94682112
10317.000015900	0.8987456
10317.000066626	0.6705536000000001
10317.000004860	0.94177536
10317.000005848	0.8317504
10317.000065683	0.9291904
10317.000033063	0.92098304
10317.000044539	0.9719232
10317.000003703	0.8083712000000001
10317.000009152	0.96154112
10317.000014212	0.92474752
10317.000039681	0.9150976
10317.000068002	0.89295488
10317.000041592	0.95431936
10317.000023006	0.942048
10317.000013167	0.95059456
10317.000009497	0.86336896
10317.000028514	0.97479552
10317.000053311	0.928224
10317.000005965	0.95130752
10317.000036190	0.947872
10317.000040142	0.95543936
10317.000028894	0.91105792
10317.000030060	0.9494144
10317.000020577	0.9756736
10317.000002952	0.82973952
10317.000014527	0.86989952
10317.000021285	0.967488
10317.000027689	0.85444096
10317.000050183	0.9647872
10317.000039598	0.92718848
10317.000028154	0.95688576
10317.000050031	0.92109312
10317.000030342	0.91604864
10317.000049911	0.89960704
10317.000003287	0.97464576
10317.000010567	0.89990656
10317.000027878	0.88178304
10317.000026461	0.93144704
10317.000032943	0.878752
10317.000028278	0.7977024
10317.000038191	0.93292672
10317.000022517	0.89351808
10317.000020057	0.90957696
10317.000029498	0.95380736
10317.000010229	0.93282432
10317.000065527	0.96973952
10317.000030124	0.94625536
10317.000066738	0.91557248
10317.000047748	0.97310976
10317.000013982	0.95448448
10317.000017324	0.6940300800000001
10317.000006894	0.93453824
10317.000023383	0.8501491200000001
10317.000046125	0.9464140799999999
10317.000068065	0.93922944
10317.000014165	0.92106496
10317.000004281	0.96631296
10317.000023327	0.96704384
10317.000002014	0.93380992
10317.000052273	0.89659392
10317.000015602	0.80832
10317.000012959	0.9593856000000001
10317.000039815	0.96907776
10317.000066628	0.9259648
10317.000062970	0.8779008
10317.000039575	0.7410700800000001
10317.000014564	0.92456448
10317.000029188	0.93743744
10317.000013620	0.95377408
10317.000071444	0.92740992
10317.000011322	0.77629184
10317.000028904	0.93745408
10317.000008198	0.89842816
10317.000047798	0.89973888
10317.000052067	0.96872704
10317.000010186	0.93846912
10317.000058947	0.7808947199999999
10317.000052051	0.91947008
10317.000001614	0.87293824
10317.000027238	0.91333504
10317.000032795	0.88887936
10317.000023802	0.95074176
10317.000013533	0.8848908799999999
10317.000030444	0.86912384
10317.000066927	0.77847808
10317.000034144	0.89985024
10317.000013208	0.9475776
10317.000036104	0.97376
10317.000036102	0.96303744
10317.000006105	0.85596288
10317.000047235	0.85349248
10317.000016360	0.87502592
10317.000036142	0.93620992
10317.000020427	0.91995776
10317.000010922	0.93917056
10317.000051141	0.9217177599999999
10317.000031417	0.96732032
10317.000020538	0.6034944
10317.000003279	0.85257344
10317.000052020	0.939584
10317.000048357	0.97438336
10317.000002834	0.91787648
10317.000040354	0.96666624
10317.000030741	0.931488
10317.000059995	0.8912064
10317.000021179	0.84852992
10317.000009449	0.9637235200000001
10317.000023094	0.95853312
10317.000018377	0.94727296
10317.000040159	0.73307776
10317.000059064	0.96274944
10317.000022343	0.91334016
10317.000034230	0.93134592
10317.000001004	0.93828736
10317.000017112	0.7939968
10317.000033024	0.81492224
10317.000003757	0.93666304
10317.000059199	0.96452224
10317.000002345	0.892736
10317.000023857	0.84568576
10317.000039570	0.73666816
10317.000015923	0.93391232
10317.000028783	0.94490496
10317.000005897	0.96161792
10317.000002274	0.74318208
10317.000029178	0.84793344
10317.000023499	0.69856384
10317.000071388	0.9395891199999999
10317.000011942	0.90017024
10317.000043168	0.96873216
10317.000028224	0.96752768
10317.000037540	0.87134976
10317.000002929	0.95396608
10317.000052421	0.89571712
10317.000041126	0.8819532800000001
10317.000036676	0.9587776
10317.000031927	0.89551232
10317.000026198	0.95300608
10317.000026187	0.93389824
10317.000066912	0.90702976
10317.000049956	0.91669248
10317.000047163	0.98115968
10317.000013178	0.5877414400000001
10317.000029509	0.94309888
10317.000022186	0.91459968
10317.000002193	0.92747136
10317.000041936	0.95320576
10317.000047232	0.89186944
10317.000023617	0.94831104
10317.000007614	0.95576576
10317.000002489	0.95847296
10317.000006796	0.93839872
10317.000069315	0.95109632
10317.000035437	0.94582016
10317.000034141	0.9306342400000001
10317.000065894	0.88151296
10317.000054011	0.67636864
10317.000016333	0.95917824
10317.000038338	0.94413824
10317.000018449	0.60512512
10317.000027562	0.94142592
10317.000005238	0.92993792
10317.000027353	0.94703104
10317.000040316	0.953184
10317.000044399	0.9276992
10317.000050231	0.93031296
10317.000038257	0.90782208
10317.000018029	0.96752896
10317.000034123	0.90448384
10317.000014085	0.9627136000000001
10317.000066554	0.94801792
10317.000027599	0.83359616
10317.000017631	0.94582656
10317.000067836	0.9270464
10317.000027903	0.96210688
10317.000010126	0.94092928
10317.000045025	0.9706176
10317.000029570	0.85644672
10317.000013765	0.87770752
10317.000031327	0.88677888
10317.000017276	0.88295808
10317.000049919	0.95632384
10317.000036085	0.8608665600000001
10317.000007639	0.91708416
10317.000023794	0.915392
10317.000046312	0.84516096
10317.000066600	0.70095616
10317.000059855	0.94828416
10317.000010838	0.88511744
10317.000015912	0.91503872
10317.000053373	0.95330176
10317.000028581	0.96281472
10317.000039990	0.90927872
10317.000035353	0.96500736
10317.000004139	0.95528448
10317.000032837	0.93741312
10317.000047680	0.9617344
10317.000028463	0.94642688
10317.000003365	0.87436928
10317.000041702	0.96381312
10317.000028085	0.95172736
10317.000026496	0.92011776
10317.000029197	0.95365888
10317.000036093	0.939808
10317.000023358	0.96309248
10317.000023843	0.96360192
10317.000027374	0.91151616
10317.000054112	0.86694528
10317.000033086	0.93184896
10317.000058486	0.2587865599999999
10317.000046297	0.94650496
10317.000026057	0.95831424
10317.000016456	0.95530752
10317.000066719	0.92578944
10317.000069180	0.9390464
10317.000029630	0.92072064
10317.000026522	0.88200704
10317.000013114	0.830624
10317.000054172	0.94025856
10317.000036963	0.91644288
10317.000006684	0.97020672
10317.000006925	0.89051904
10317.000068266	0.89232
10317.000033494	0.8162752
10317.000034118	0.95769472
10317.000038479	0.8946304
10317.000009043	0.94345088
10317.000028517	0.95474432
10317.000001939	0.86524928
10317.000067640	0.96029312
10317.000023879	0.95178368
10317.000032833	0.94403712
10317.000022046	0.8296332799999999
10317.000030407	0.93238912
10317.000027773	0.94350976
10317.000002996	0.9059776
10317.000015855	0.8749312
10317.000027674	0.9310271999999999
10317.000021614	0.43324032000000023
10317.000022939	0.96656768
10317.000004915	0.95848192
10317.000002886	0.94252416
10317.000002650	0.94046848
10317.000001497	0.94007936
10317.000041759	0.89758208
10317.000010936	0.81925888
10317.000014155	0.91216256
10317.000028367	0.9255104000000001
10317.000037507	0.87706624
10317.000005846	0.9602112
10317.000023894	0.9273804800000001
10317.000022385	0.92051328
10317.000013925	0.96256
10317.000028789	0.97807232
10317.000001301	0.6513267199999999
10317.000049243	0.96165376
10317.000027752	0.9357209599999999
10317.000049991	0.90801536
10317.000023380	0.84171008
10317.000058808	0.96007552
10317.000022220	0.96978432
10317.000048283	0.96345984
10317.000001552	0.84306176
10317.000029313	0.9571136
10317.000021168	0.98019072
10317.000007151	0.89912704
10317.000004796	0.95560064
10317.000048303	0.97467904
10317.000023779	0.94176384
10317.000002145	0.96433152
10317.000036152	0.94942464
10317.000013746	0.93341184
10317.000004645	0.95922176
10317.000013272	0.91979392
10317.000032734	0.9639168
10317.000028451	0.9182591999999999
10317.000041620	0.90712064
10317.000002501	0.85826048
10317.000033072	0.9235161599999999
10317.000023793	0.80936192
10317.000058466	0.91998976
10317.000028695	0.92042752
10317.000012148	0.92573056
10317.000059051	0.97145728
10317.000036391	0.95630976
10317.000012201	0.8378585599999999
10317.000014601	0.9153152
10317.000014150	0.7908288
10317.000048127	0.87776384
10317.000027683	0.9541824
10317.000052064	0.77493248
10317.000066879	0.95559936
10317.000022291	0.93113728
10317.000011181	0.96528512
10317.000006710	0.96163072
10317.000028543	0.95494144
10317.000029323	0.9485043200000001
10317.000015305	0.96844416
10317.000030961	0.96737152
10317.000012252	0.9607936
10317.000070620	0.94272896
10317.000032848	0.97433216
10317.000003003	0.9358297600000001
10317.000031464	0.9649728
10317.000009108	0.94411008
10317.000031221	0.87929216
10317.000026503	0.93925504
10317.000020531	0.95492864
